contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
volatility_low,NCV_TRANSFER_BETA1,end_to_end,match_scratch_50000_se,0.2924309335265249,1,224,224,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.0027781795999726453,0.0027781795999726453,0.6784514414998739,0.6784514414998739,shared_reference_training_runtime_s,0.0027781795999726453,pricing_runtime_s,0.6812296210998465,0.0027781795999726453,0.6784514414998739,0.6812296210998465,True,
volatility_low,NCV_TRANSFER_BETA1,end_to_end,fixed_se_0.001,0.001,1,19085102,19085102,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,236.70464749909436,236.70464749909436,0.6784514414998739,0.6784514414998739,shared_reference_training_runtime_s,236.70464749909436,pricing_runtime_s,237.38309894059424,236.70464749909436,0.6784514414998739,237.38309894059424,True,
volatility_low,NCV_TRANSFER_BETA,end_to_end,match_gcv_50000_se,0.004766705189747557,1,803134,803134,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,7.469348991332946,7.469348991332946,0.6791403824998952,0.6791403824998952,shared_reference_training_runtime_s|pilot_runtime_s,7.469348991332946,pricing_runtime_s,8.148489373832842,7.469348991332946,0.6791403824998952,8.148489373832842,True,
volatility_low,NCV_TRANSFER_BETA,end_to_end,match_scratch_50000_se,0.2924309335265249,1,214,214,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.0019902540349994524,0.0019902540349994524,0.6791403824998952,0.6791403824998952,shared_reference_training_runtime_s|pilot_runtime_s,0.0019902540349994524,pricing_runtime_s,0.6811306365348946,0.0019902540349994524,0.6791403824998952,0.6811306365348946,True,
volatility_low,NCV_TRANSFER_BETA,end_to_end,fixed_se_0.001,0.001,1,18248376,18248376,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,169.71450451489332,169.71450451489332,0.6791403824998952,0.6791403824998952,shared_reference_training_runtime_s|pilot_runtime_s,169.71450451489332,pricing_runtime_s,170.39364489739322,169.71450451489332,0.6791403824998952,170.39364489739322,True,
volatility_high,MC,end_to_end,match_gcv_50000_se,0.0876480018594703,1,50947,50947,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.410005025605646,0.410005025605646,0.0,NA,none,0.410005025605646,pricing_runtime_s,0.410005025605646,0.410005025605646,0.0,0.410005025605646,True,
volatility_high,MC,end_to_end,match_scratch_50000_se,1.305172248262652,1,230,230,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0018509658250593474,0.0018509658250593474,0.0,NA,none,0.0018509658250593474,pricing_runtime_s,0.0018509658250593474,0.0018509658250593474,0.0,0.0018509658250593474,True,
volatility_high,MC,end_to_end,fixed_se_0.001,0.001,1,391378801,391378801,0,0,0,200,projected_from_empirical_single_n,no setup cost,3149.690370885666,3149.690370885666,0.0,NA,none,3149.690370885666,pricing_runtime_s,3149.690370885666,3149.690370885666,0.0,3149.690370885666,True,
volatility_high,AV,end_to_end,match_gcv_50000_se,0.0876480018594703,1,19081,38162,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.23732475544772738,0.23732475544772738,0.0,NA,none,0.23732475544772738,pricing_runtime_s,0.23732475544772738,0.23732475544772738,0.0,0.23732475544772738,True,
volatility_high,AV,end_to_end,match_scratch_50000_se,1.305172248262652,1,87,174,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0010820844674782391,0.0010820844674782391,0.0,NA,none,0.0010820844674782391,pricing_runtime_s,0.0010820844674782391,0.0010820844674782391,0.0,0.0010820844674782391,True,
