base_seed,replication,contract_id,K,sigma,T,method,pricing_seed,pilot_seed,target_training_seed,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,target_training_paths,shared_reference_training_paths,total_simulated_paths,shared_reference_training_runtime_s,target_training_runtime_s,pilot_runtime_s,pricing_runtime_s,end_to_end_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error
42,2,volatility_low,100.0,0.1,1.0,AV,205342,204342,203342,3.6718351541033596,2.964244451714832,0.0002964244451714832,0.017216981302524647,3.6380898707504112,3.705580437456308,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.09864944200000991,0.09864944200000991,nan,nan,,,
42,2,volatility_low,100.0,0.1,1.0,GCV,205342,204342,203342,3.6537627233795944,0.0040947120751655755,4.0947120751655755e-07,0.0006398993729615286,3.6525085206085897,3.655016926150599,10000,10000,2000,0,0,12000,0.0,0.0,0.011813160999963657,0.04720396200002597,0.059017122999989624,1.017933362501514,0.9998985621717298,,,
42,2,volatility_low,100.0,0.1,1.0,NCV_SCRATCH,205342,204342,203342,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA1,205342,204342,203342,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA,205342,204342,203342,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,volatility_high,100.0,0.5,1.0,MC,205442,204442,203442,12.934488466585394,481.7544085679583,0.04817544085679583,0.2194890449585032,12.504289938466728,13.36468699470406,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06416551500001333,0.06416551500001333,nan,nan,,,
42,2,volatility_high,100.0,0.5,1.0,AV,205442,204442,203442,12.556746646063532,156.8030743261423,0.01568030743261423,0.12522103430579956,12.311313418824165,12.802179873302899,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.10027498099998411,0.10027498099998411,nan,nan,,,
42,2,volatility_high,100.0,0.5,1.0,GCV,205442,204442,203442,12.355861131060543,2.169780658986308,0.0002169780658986308,0.014730175351930839,12.326989987370759,12.384732274750327,10000,10000,2000,0,0,12000,0.0,0.0,0.011763878000010664,0.04773527500003638,0.059499153000047045,1.0850174384149307,0.9978999776539015,,,
42,2,volatility_high,100.0,0.5,1.0,NCV_SCRATCH,205442,204442,203442,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA1,205442,204442,203442,,,,,,,,,,,,,,,,,,,,,,torch_not_available
